url,date,position,team,matches,wins,losses,ties,no_result,points,net_run_rate,runs_for,overs_for,runs_against,overs_against
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=9+May+2009;view=pointstable,9-May-09,2,Delhi Daredevils,8,6,2,0,0,12,0.209,1110,140.4,1110,144.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=9+May+2009;view=pointstable,9-May-09,3,Rajasthan Royals,10,5,4,0,1,11,-0.114,1193,173.1,1249,178.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=9+May+2009;view=pointstable,9-May-09,4,Deccan Chargers,9,5,4,0,0,10,0.125,1327,172.4,1347,178.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=9+May+2009;view=pointstable,9-May-09,5,Kings XI Punjab,10,5,5,0,0,10,-0.447,1319,172.1,1396,172.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=9+May+2009;view=pointstable,9-May-09,6,Royal Challengers Bangalore,9,4,5,0,0,8,-0.395,1240,178,1276,173.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=9+May+2009;view=pointstable,9-May-09,7,Mumbai Indians,9,3,5,0,1,7,0.39,1163,160,1080,157
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=9+May+2009;view=pointstable,9-May-09,8,Kolkata Knight Riders,9,1,7,0,1,3,-1.097,1010,149.2,1111,141.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=10+May+2009;view=pointstable,10-May-09,1,Delhi Daredevils,9,7,2,0,0,14,0.329,1235,157.5,1233,164.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=10+May+2009;view=pointstable,10-May-09,2,Chennai Super Kings,10,6,3,0,1,13,1.222,1502,176.2,1295,177.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=10+May+2009;view=pointstable,10-May-09,3,Rajasthan Royals,10,5,4,0,1,11,-0.114,1193,173.1,1249,178.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=10+May+2009;view=pointstable,10-May-09,4,Deccan Chargers,9,5,4,0,0,10,0.125,1327,172.4,1347,178.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=10+May+2009;view=pointstable,10-May-09,5,Kings XI Punjab,10,5,5,0,0,10,-0.447,1319,172.1,1396,172.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=10+May+2009;view=pointstable,10-May-09,6,Mumbai Indians,10,4,5,0,1,9,0.435,1320,180,1221,177
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=10+May+2009;view=pointstable,10-May-09,7,Royal Challengers Bangalore,10,4,6,0,0,8,-0.437,1381,198,1433,193.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=10+May+2009;view=pointstable,10-May-09,8,Kolkata Knight Riders,10,1,8,0,1,3,-1.107,1133,169.2,1236,158.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=11+May+2009;view=pointstable,11-May-09,1,Delhi Daredevils,9,7,2,0,0,14,0.329,1235,157.5,1233,164.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=11+May+2009;view=pointstable,11-May-09,2,Chennai Super Kings,10,6,3,0,1,13,1.222,1502,176.2,1295,177.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=11+May+2009;view=pointstable,11-May-09,3,Deccan Chargers,10,6,4,0,0,12,0.382,1493,192.4,1460,198.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=11+May+2009;view=pointstable,11-May-09,4,Rajasthan Royals,11,5,5,0,1,11,-0.373,1306,193.1,1415,198.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=11+May+2009;view=pointstable,11-May-09,5,Kings XI Punjab,10,5,5,0,0,10,-0.447,1319,172.1,1396,172.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=11+May+2009;view=pointstable,11-May-09,6,Mumbai Indians,10,4,5,0,1,9,0.435,1320,180,1221,177
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=11+May+2009;view=pointstable,11-May-09,7,Royal Challengers Bangalore,10,4,6,0,0,8,-0.437,1381,198,1433,193.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=11+May+2009;view=pointstable,11-May-09,8,Kolkata Knight Riders,10,1,8,0,1,3,-1.107,1133,169.2,1236,158.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=12+May+2009;view=pointstable,12-May-09,1,Delhi Daredevils,9,7,2,0,0,14,0.329,1235,157.5,1233,164.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=12+May+2009;view=pointstable,12-May-09,2,Chennai Super Kings,10,6,3,0,1,13,1.222,1502,176.2,1295,177.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=12+May+2009;view=pointstable,12-May-09,3,Deccan Chargers,10,6,4,0,0,12,0.382,1493,192.4,1460,198.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=12+May+2009;view=pointstable,12-May-09,4,Mumbai Indians,11,5,5,0,1,11,0.543,1442,196.2,1340,197
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=12+May+2009;view=pointstable,12-May-09,5,Rajasthan Royals,11,5,5,0,1,11,-0.373,1306,193.1,1415,198.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=12+May+2009;view=pointstable,12-May-09,6,Royal Challengers Bangalore,11,5,6,0,0,10,-0.364,1557,217.2,1606,213.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=12+May+2009;view=pointstable,12-May-09,7,Kings XI Punjab,11,5,6,0,0,10,-0.57,1438,192.1,1518,188.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=12+May+2009;view=pointstable,12-May-09,8,Kolkata Knight Riders,11,1,9,0,1,3,-1.042,1306,189.2,1412,177.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=13+May+2009;view=pointstable,13-May-09,1,Delhi Daredevils,10,8,2,0,0,16,0.362,1408,177.5,1394,184.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=13+May+2009;view=pointstable,13-May-09,2,Chennai Super Kings,10,6,3,0,1,13,1.222,1502,176.2,1295,177.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=13+May+2009;view=pointstable,13-May-09,3,Deccan Chargers,11,6,5,0,0,12,0.292,1654,212.4,1633,218.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=13+May+2009;view=pointstable,13-May-09,4,Mumbai Indians,11,5,5,0,1,11,0.543,1442,196.2,1340,197
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=13+May+2009;view=pointstable,13-May-09,5,Rajasthan Royals,11,5,5,0,1,11,-0.373,1306,193.1,1415,198.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=13+May+2009;view=pointstable,13-May-09,6,Royal Challengers Bangalore,11,5,6,0,0,10,-0.364,1557,217.2,1606,213.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=13+May+2009;view=pointstable,13-May-09,7,Kings XI Punjab,11,5,6,0,0,10,-0.57,1438,192.1,1518,188.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=13+May+2009;view=pointstable,13-May-09,8,Kolkata Knight Riders,11,1,9,0,1,3,-1.042,1306,189.2,1412,177.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=14+May+2009;view=pointstable,14-May-09,1,Delhi Daredevils,10,8,2,0,0,16,0.362,1408,177.5,1394,184.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=14+May+2009;view=pointstable,14-May-09,2,Chennai Super Kings,11,6,4,0,1,13,1.07,1631,196.2,1427,197.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=14+May+2009;view=pointstable,14-May-09,3,Rajasthan Royals,12,6,5,0,1,13,-0.329,1451,213.1,1558,218.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=14+May+2009;view=pointstable,14-May-09,4,Deccan Chargers,11,6,5,0,0,12,0.292,1654,212.4,1633,218.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=14+May+2009;view=pointstable,14-May-09,5,Royal Challengers Bangalore,12,6,6,0,0,12,-0.309,1689,237,1735,233.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=14+May+2009;view=pointstable,14-May-09,6,Mumbai Indians,12,5,6,0,1,11,0.483,1585,216.2,1485,217
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=14+May+2009;view=pointstable,14-May-09,7,Kings XI Punjab,11,5,6,0,0,10,-0.57,1438,192.1,1518,188.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=14+May+2009;view=pointstable,14-May-09,8,Kolkata Knight Riders,11,1,9,0,1,3,-1.042,1306,189.2,1412,177.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=15+May+2009;view=pointstable,15-May-09,1,Delhi Daredevils,11,8,3,0,0,16,0.275,1528,197.5,1517,203.4
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=15+May+2009;view=pointstable,15-May-09,2,Chennai Super Kings,11,6,4,0,1,13,1.07,1631,196.2,1427,197.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=15+May+2009;view=pointstable,15-May-09,3,Rajasthan Royals,12,6,5,0,1,13,-0.329,1451,213.1,1558,218.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=15+May+2009;view=pointstable,15-May-09,4,Deccan Chargers,11,6,5,0,0,12,0.292,1654,212.4,1633,218.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=15+May+2009;view=pointstable,15-May-09,5,Royal Challengers Bangalore,12,6,6,0,0,12,-0.309,1689,237,1735,233.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=15+May+2009;view=pointstable,15-May-09,6,Kings XI Punjab,12,6,6,0,0,12,-0.47,1561,211.2,1638,208.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=15+May+2009;view=pointstable,15-May-09,7,Mumbai Indians,12,5,6,0,1,11,0.483,1585,216.2,1485,217
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=15+May+2009;view=pointstable,15-May-09,8,Kolkata Knight Riders,11,1,9,0,1,3,-1.042,1306,189.2,1412,177.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=16+May+2009;view=pointstable,16-May-09,1,Delhi Daredevils,11,8,3,0,0,16,0.275,1528,197.5,1517,203.4
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=16+May+2009;view=pointstable,16-May-09,2,Chennai Super Kings,12,7,4,0,1,15,1.021,1782,215.3,1574,217.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=16+May+2009;view=pointstable,16-May-09,3,Deccan Chargers,12,7,5,0,0,14,0.294,1820,232.4,1793,238.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=16+May+2009;view=pointstable,16-May-09,4,Rajasthan Royals,12,6,5,0,1,13,-0.329,1451,213.1,1558,218.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=16+May+2009;view=pointstable,16-May-09,5,Royal Challengers Bangalore,12,6,6,0,0,12,-0.309,1689,237,1735,233.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=16+May+2009;view=pointstable,16-May-09,6,Kings XI Punjab,12,6,6,0,0,12,-0.47,1561,211.2,1638,208.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=16+May+2009;view=pointstable,16-May-09,7,Mumbai Indians,13,5,7,0,1,11,0.401,1732,236.2,1636,236.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=16+May+2009;view=pointstable,16-May-09,8,Kolkata Knight Riders,12,1,10,0,1,3,-0.973,1466,209.2,1578,197.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=17+May+2009;view=pointstable,17-May-09,1,Delhi Daredevils,12,9,3,0,0,18,0.313,1678,217.5,1653,223.4
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=17+May+2009;view=pointstable,17-May-09,2,Chennai Super Kings,12,7,4,0,1,15,1.021,1782,215.3,1574,217.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=17+May+2009;view=pointstable,17-May-09,3,Deccan Chargers,13,7,6,0,0,14,0.265,1953,252.4,1927,258.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=17+May+2009;view=pointstable,17-May-09,4,Kings XI Punjab,13,7,6,0,0,14,-0.423,1695,231.2,1771,228.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=17+May+2009;view=pointstable,17-May-09,5,Rajasthan Royals,13,6,6,0,1,13,-0.36,1587,233.1,1708,238.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=17+May+2009;view=pointstable,17-May-09,6,Royal Challengers Bangalore,12,6,6,0,0,12,-0.309,1689,237,1735,233.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=17+May+2009;view=pointstable,17-May-09,7,Mumbai Indians,13,5,7,0,1,11,0.401,1732,236.2,1636,236.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=17+May+2009;view=pointstable,17-May-09,8,Kolkata Knight Riders,12,1,10,0,1,3,-0.973,1466,209.2,1578,197.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=18+May+2009;view=pointstable,18-May-09,1,Delhi Daredevils,12,9,3,0,0,18,0.313,1678,217.5,1653,223.4
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=18+May+2009;view=pointstable,18-May-09,2,Chennai Super Kings,13,7,5,0,1,15,0.932,1970,235.3,1763,237.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=18+May+2009;view=pointstable,18-May-09,3,Deccan Chargers,13,7,6,0,0,14,0.265,1953,252.4,1927,258.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=18+May+2009;view=pointstable,18-May-09,4,Kings XI Punjab,13,7,6,0,0,14,-0.423,1695,231.2,1771,228.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=18+May+2009;view=pointstable,18-May-09,5,Rajasthan Royals,13,6,6,0,1,13,-0.36,1587,233.1,1708,238.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=18+May+2009;view=pointstable,18-May-09,6,Royal Challengers Bangalore,12,6,6,0,0,12,-0.309,1689,237,1735,233.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=18+May+2009;view=pointstable,18-May-09,7,Mumbai Indians,13,5,7,0,1,11,0.401,1732,236.2,1636,236.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=18+May+2009;view=pointstable,18-May-09,8,Kolkata Knight Riders,13,2,10,0,1,5,-0.891,1655,229.2,1766,217.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=19+May+2009;view=pointstable,19-May-09,1,Delhi Daredevils,13,9,4,0,0,18,0.251,1812,237.5,1788,242.4
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=19+May+2009;view=pointstable,19-May-09,2,Chennai Super Kings,13,7,5,0,1,15,0.932,1970,235.3,1763,237.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=19+May+2009;view=pointstable,19-May-09,3,Deccan Chargers,13,7,6,0,0,14,0.265,1953,252.4,1927,258.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=19+May+2009;view=pointstable,19-May-09,4,Royal Challengers Bangalore,13,7,6,0,0,14,-0.253,1824,256,1869,253.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=19+May+2009;view=pointstable,19-May-09,5,Kings XI Punjab,13,7,6,0,0,14,-0.423,1695,231.2,1771,228.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=19+May+2009;view=pointstable,19-May-09,6,Rajasthan Royals,13,6,6,0,1,13,-0.36,1587,233.1,1708,238.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=19+May+2009;view=pointstable,19-May-09,7,Mumbai Indians,13,5,7,0,1,11,0.401,1732,236.2,1636,236.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=19+May+2009;view=pointstable,19-May-09,8,Kolkata Knight Riders,13,2,10,0,1,5,-0.891,1655,229.2,1766,217.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=20+May+2009;view=pointstable,20-May-09,1,Delhi Daredevils,13,9,4,0,0,18,0.251,1812,237.5,1788,242.4
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=20+May+2009;view=pointstable,20-May-09,2,Chennai Super Kings,14,8,5,0,1,17,0.951,2086,255.3,1855,257.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=20+May+2009;view=pointstable,20-May-09,3,Deccan Chargers,13,7,6,0,0,14,0.265,1953,252.4,1927,258.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=20+May+2009;view=pointstable,20-May-09,4,Royal Challengers Bangalore,13,7,6,0,0,14,-0.253,1824,256,1869,253.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=20+May+2009;view=pointstable,20-May-09,5,Kings XI Punjab,14,7,7,0,0,14,-0.483,1787,251.2,1887,248.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=20+May+2009;view=pointstable,20-May-09,6,Rajasthan Royals,14,6,7,0,1,13,-0.352,1688,253.1,1810,257.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=20+May+2009;view=pointstable,20-May-09,7,Mumbai Indians,13,5,7,0,1,11,0.401,1732,236.2,1636,236.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=20+May+2009;view=pointstable,20-May-09,8,Kolkata Knight Riders,14,3,10,0,1,7,-0.789,1757,248.5,1867,237.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=21+May+2009;view=pointstable,21-May-09,1,Delhi Daredevils,14,10,4,0,0,20,0.311,1978,255.2,1953,262.4
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=21+May+2009;view=pointstable,21-May-09,2,Chennai Super Kings,14,8,5,0,1,17,0.951,2086,255.3,1855,257.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=21+May+2009;view=pointstable,21-May-09,3,Royal Challengers Bangalore,14,8,6,0,0,16,-0.191,1994,276,2027,273.2
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=21+May+2009;view=pointstable,21-May-09,4,Deccan Chargers,14,7,7,0,0,14,0.203,2111,272.4,2097,278.1
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=21+May+2009;view=pointstable,21-May-09,5,Kings XI Punjab,14,7,7,0,0,14,-0.483,1787,251.2,1887,248.3
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=21+May+2009;view=pointstable,21-May-09,6,Rajasthan Royals,14,6,7,0,1,13,-0.352,1688,253.1,1810,257.5
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=21+May+2009;view=pointstable,21-May-09,7,Mumbai Indians,14,5,8,0,1,11,0.297,1897,256.2,1802,253.4
http://www.espncricinfo.com/ipl2009/engine/series/374163.html?date=21+May+2009;view=pointstable,21-May-09,8,Kolkata Knight Riders,14,3,10,0,1,7,-0.789,1757,248.5,1867,237.5
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=12+Mar+2010;view=pointstable,12-Mar-10,1,Kolkata Knight Riders,1,1,0,0,0,2,0.55,161,20,150,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=12+Mar+2010;view=pointstable,12-Mar-10,2,Deccan Chargers,1,0,1,0,0,0,-0.55,150,20,161,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=13+Mar+2010;view=pointstable,13-Mar-10,1,Kolkata Knight Riders,1,1,0,0,0,2,0.55,161,20,150,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=13+Mar+2010;view=pointstable,13-Mar-10,2,Delhi Daredevils,1,1,0,0,0,2,0.261,146,19.5,142,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=13+Mar+2010;view=pointstable,13-Mar-10,3,Mumbai Indians,1,1,0,0,0,2,0.2,212,20,208,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=13+Mar+2010;view=pointstable,13-Mar-10,4,Rajasthan Royals,1,0,1,0,0,0,-0.2,208,20,212,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=13+Mar+2010;view=pointstable,13-Mar-10,5,Kings XI Punjab,1,0,1,0,0,0,-0.261,142,20,146,19.5
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=13+Mar+2010;view=pointstable,13-Mar-10,6,Deccan Chargers,1,0,1,0,0,0,-0.55,150,20,161,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=14+Mar+2010;view=pointstable,14-Mar-10,1,Kolkata Knight Riders,2,2,0,0,0,4,0.426,297,39.2,285,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=14+Mar+2010;view=pointstable,14-Mar-10,2,Deccan Chargers,2,1,1,0,0,2,0.5,340,40,320,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=14+Mar+2010;view=pointstable,14-Mar-10,3,Delhi Daredevils,1,1,0,0,0,2,0.261,146,19.5,142,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=14+Mar+2010;view=pointstable,14-Mar-10,4,Mumbai Indians,1,1,0,0,0,2,0.2,212,20,208,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=14+Mar+2010;view=pointstable,14-Mar-10,5,Rajasthan Royals,1,0,1,0,0,0,-0.2,208,20,212,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=14+Mar+2010;view=pointstable,14-Mar-10,6,Kings XI Punjab,1,0,1,0,0,0,-0.261,142,20,146,19.5
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=14+Mar+2010;view=pointstable,14-Mar-10,7,Royal Challengers Bangalore,1,0,1,0,0,0,-0.284,135,20,136,19.2
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=14+Mar+2010;view=pointstable,14-Mar-10,8,Chennai Super Kings,1,0,1,0,0,0,-1.55,159,20,190,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=15+Mar+2010;view=pointstable,15-Mar-10,1,Delhi Daredevils,2,2,0,0,0,4,0.709,288,37,283,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=15+Mar+2010;view=pointstable,15-Mar-10,2,Kolkata Knight Riders,2,2,0,0,0,4,0.426,297,39.2,285,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=15+Mar+2010;view=pointstable,15-Mar-10,3,Deccan Chargers,2,1,1,0,0,2,0.5,340,40,320,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=15+Mar+2010;view=pointstable,15-Mar-10,4,Mumbai Indians,1,1,0,0,0,2,0.2,212,20,208,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=15+Mar+2010;view=pointstable,15-Mar-10,5,Kings XI Punjab,1,0,1,0,0,0,-0.261,142,20,146,19.5
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=15+Mar+2010;view=pointstable,15-Mar-10,6,Royal Challengers Bangalore,1,0,1,0,0,0,-0.284,135,20,136,19.2
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=15+Mar+2010;view=pointstable,15-Mar-10,7,Rajasthan Royals,2,0,2,0,0,0,-0.8,349,40,354,37.1
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=15+Mar+2010;view=pointstable,15-Mar-10,8,Chennai Super Kings,1,0,1,0,0,0,-1.55,159,20,190,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=16+Mar+2010;view=pointstable,16-Mar-10,1,Delhi Daredevils,2,2,0,0,0,4,0.709,288,37,283,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=16+Mar+2010;view=pointstable,16-Mar-10,2,Kolkata Knight Riders,3,2,1,0,0,4,-0.641,406,59.2,449,60
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=16+Mar+2010;view=pointstable,16-Mar-10,3,Chennai Super Kings,2,1,1,0,0,2,0.6,323,40,299,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=16+Mar+2010;view=pointstable,16-Mar-10,4,Deccan Chargers,2,1,1,0,0,2,0.5,340,40,320,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=16+Mar+2010;view=pointstable,16-Mar-10,5,Mumbai Indians,1,1,0,0,0,2,0.2,212,20,208,20
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=16+Mar+2010;view=pointstable,16-Mar-10,6,Royal Challengers Bangalore,2,1,1,0,0,2,0.111,339,38.5,339,39.2
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=16+Mar+2010;view=pointstable,16-Mar-10,7,Kings XI Punjab,2,0,2,0,0,0,-0.427,345,40,350,38.4
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=16+Mar+2010;view=pointstable,16-Mar-10,8,Rajasthan Royals,2,0,2,0,0,0,-0.8,349,40,354,37.1
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=17+Mar+2010;view=pointstable,17-Mar-10,1,Mumbai Indians,2,2,0,0,0,4,2.55,430,40,328,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=17+Mar+2010;view=pointstable,17-Mar-10,2,Kolkata Knight Riders,3,2,1,0,0,4,-0.641,406,59.2,449,60
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=17+Mar+2010;view=pointstable,17-Mar-10,3,Delhi Daredevils,3,2,1,0,0,4,-1.192,408,57,501,60
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=17+Mar+2010;view=pointstable,17-Mar-10,4,Chennai Super Kings,2,1,1,0,0,2,0.6,323,40,299,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=17+Mar+2010;view=pointstable,17-Mar-10,5,Deccan Chargers,2,1,1,0,0,2,0.5,340,40,320,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=17+Mar+2010;view=pointstable,17-Mar-10,6,Royal Challengers Bangalore,2,1,1,0,0,2,0.111,339,38.5,339,39.2
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=17+Mar+2010;view=pointstable,17-Mar-10,7,Kings XI Punjab,2,0,2,0,0,0,-0.427,345,40,350,38.4
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=17+Mar+2010;view=pointstable,17-Mar-10,8,Rajasthan Royals,2,0,2,0,0,0,-0.8,349,40,354,37.1
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=18+Mar+2010;view=pointstable,18-Mar-10,1,Mumbai Indians,2,2,0,0,0,4,2.55,430,40,328,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=18+Mar+2010;view=pointstable,18-Mar-10,2,Royal Challengers Bangalore,3,2,1,0,0,4,1.463,432,49.3,431,59.2
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=18+Mar+2010;view=pointstable,18-Mar-10,3,Kolkata Knight Riders,3,2,1,0,0,4,-0.641,406,59.2,449,60
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=18+Mar+2010;view=pointstable,18-Mar-10,4,Delhi Daredevils,3,2,1,0,0,4,-1.192,408,57,501,60
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=18+Mar+2010;view=pointstable,18-Mar-10,5,Chennai Super Kings,2,1,1,0,0,2,0.6,323,40,299,40
http://www.espncricinfo.com/ipl2010/engine/series/418064.html?date=18+Mar+2010;view=pointstable,18-Mar-10,6,Deccan Chargers,2,1,1,0,0,2,0.5,340,40,320,40
